Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Abadia Dos Dourados,Todas,9º ano,Matemática,98,82.65000000000001,17.27,63.76,16.47,2.5,18.96,-17.55
Abaeté,Todas,9º ano,Matemática,254,92.91,10.45,52.46,32.16,4.93,37.1,7.43
Abre Campo,Todas,9º ano,Matemática,153,86.93000000000001,17.7,54.99,23.3,4.01,27.31,0.14
Acaiaca,Todas,9º ano,Matemática,102,87.25,41.47,49.74,8.789999999999999,0,8.789999999999999,-3.15
Açucena,Todas,9º ano,Matemática,102,86.27,29.21,57.14,10.49,3.16,13.65,-5.52
Água Boa,Todas,9º ano,Matemática,264,79.55,24.22,62.4,12.41,0.97,13.38,-13.23
Água Comprida,Todas,9º ano,Matemática,20,80,31.25,62.5,6.25,0,6.25,-13.75
Aguanil,Todas,9º ano,Matemática,45,84.44,8.24,39.54,42.07,10.15,52.23,16.84
Águas Formosas,Todas,9º ano,Matemática,293,87.03,28.94,57.27,13.4,0.39,13.79,2.5
Águas Vermelhas,Todas,9º ano,Matemática,217,84.79000000000001,32,50.94,12.89,4.17,17.07,1.64
Aimorés,Todas,9º ano,Matemática,260,83.08,25.9,55.36,16.48,2.26,18.74,2.33
Aiuruoca,Todas,9º ano,Matemática,64,96.88,4.69,39.48,39.27,16.56,55.83,17.14
Alagoa,Todas,9º ano,Matemática,50,100,5.84,53.08,27.31,13.77,41.07,-18.07
Albertina,Todas,9º ano,Matemática,38,89.47,16.02,55.57,28.41,0,28.41,-25.45
Além Paraíba,Todas,9º ano,Matemática,377,78.51000000000001,30.24,58.11,9.960000000000001,1.69,11.65,-1.71
Alfenas,Todas,9º ano,Matemática,853,86.17,18.18,55.78,22.28,3.76,26.04,3.92
Alfredo Vasconcelos,Todas,9º ano,Matemática,120,90.83,16.59,51.99,27.52,3.9,31.42,-1.01
Almenara,Todas,9º ano,Matemática,450,79.11,32.59,53.96,12.25,1.2,13.44,-1.4
Alpercata,Todas,9º ano,Matemática,146,78.08,30.02,57.59,9.460000000000001,2.93,12.39,-9.42
Alpinópolis,Todas,9º ano,Matemática,254,84.65000000000001,22.78,49.85,23.93,3.44,27.37,-4.89
Alterosa,Todas,9º ano,Matemática,181,86.73999999999999,22.76,45.99,26.39,4.86,31.25,1.5
Alto Caparaó,Todas,9º ano,Matemática,78,79.48999999999999,13.2,57.04,25.11,4.65,29.77,8.529999999999999
Alto Jequitibá,Todas,9º ano,Matemática,98,83.67,29.34,52.2,17.37,1.09,18.46,4.44
Alto Rio Doce,Todas,9º ano,Matemática,203,85.70999999999999,27.4,49.99,18.23,4.38,22.61,-0.44
Alvarenga,Todas,9º ano,Matemática,85,69.41,13.08,59.46,26.13,1.33,27.46,1.61
Alvinópolis,Todas,9º ano,Matemática,205,87.8,28.96,58.61,11.27,1.16,12.43,-9.52
Alvorada De Minas,Todas,9º ano,Matemática,85,89.41,42.37,45.2,11.25,1.18,12.43,5.62
Amparo Do Serra,Todas,9º ano,Matemática,43,83.72,25.31,60.3,11.34,3.05,14.39,-4.78
Andradas,Todas,9º ano,Matemática,442,83.70999999999999,12.25,60.18,23.74,3.83,27.57,-5.03
Andrelândia,Todas,9º ano,Matemática,184,83.7,29,54.14,16.26,0.6,16.86,1.7
Angelândia,Todas,9º ano,Matemática,184,71.73999999999999,25.06,58.56,14.88,1.5,16.39,1.98
Antônio Carlos,Todas,9º ano,Matemática,167,89.22,29.09,49.41,19.47,2.03,21.5,10.86
Antônio Dias,Todas,9º ano,Matemática,142,85.92,30.87,56.16,12.24,0.73,12.98,-1.95
Antônio Prado De Minas,Todas,9º ano,Matemática,26,100,18.53,59.25,14.8,7.42,22.22,-24.65
Araçaí,Todas,9º ano,Matemática,45,91.11,21.97,53.75,21.97,2.31,24.28,2.61
Aracitaba,Todas,9º ano,Matemática,29,82.76000000000001,41.68,58.32,0,0,0,-31.83
Araçuaí,Todas,9º ano,Matemática,457,84.03,32.67,58.2,8.869999999999999,0.26,9.130000000000001,-1.38
Araguari,Todas,9º ano,Matemática,1062,88.04000000000001,20.59,59.55,17.2,2.66,19.86,-1.08
Arantina,Todas,9º ano,Matemática,44,95.45,11.98,68.8,19.22,0,19.22,3.56
Araponga,Todas,9º ano,Matemática,136,67.65000000000001,17.63,57.81,20.94,3.62,24.55,-26.47
Araporã,Todas,9º ano,Matemática,97,97.94,22.31,51.31,24.18,2.2,26.37,-0.25
Arapuá,Todas,9º ano,Matemática,31,90.31999999999999,17.87,49.98,32.15,0,32.15,12.81
Araújos,Todas,9º ano,Matemática,121,90.91,21.04,45.03,28.53,5.4,33.93,0.99
Araxá,Todas,9º ano,Matemática,1202,84.61,12.47,57.44,24.68,5.41,30.09,-6.83
Arceburgo,Todas,9º ano,Matemática,96,79.17,15.28,62.9,19.36,2.46,21.82,-13.59
Arcos,Todas,9º ano,Matemática,466,92.7,19.5,53.41,23.08,4.01,27.1,-2.23
Areado,Todas,9º ano,Matemática,183,97.27,9.390000000000001,49.91,34.67,6.03,40.7,2.51
Argirita,Todas,9º ano,Matemática,46,89.13,14.91,56.78,23.74,4.57,28.32,-3.69
Aricanduva,Todas,9º ano,Matemática,116,88.79000000000001,15.59,57.22,23.32,3.87,27.19,5.33
Arinos,Todas,9º ano,Matemática,210,82.86,37.54,53.12,8.26,1.08,9.34,3.99
Astolfo Dutra,Todas,9º ano,Matemática,119,84.03,18.88,60.53,18.8,1.79,20.59,0
Ataléia,Todas,9º ano,Matemática,192,76.04000000000001,38.54,50.48,10.46,0.52,10.98,0.62
Augusto De Lima,Todas,9º ano,Matemática,87,79.31,39.41,49.15,9.74,1.7,11.44,-2.09
Baependi,Todas,9º ano,Matemática,183,92.34999999999999,24.35,59.2,15.86,0.59,16.45,-1.34
Baldim,Todas,9º ano,Matemática,141,86.52,24.55,49.7,22.34,3.41,25.75,-4.88
Bambuí,Todas,9º ano,Matemática,242,79.75,25.86,51.21,18.9,4.03,22.93,1.25
Bandeira,Todas,9º ano,Matemática,68,92.65000000000001,25.21,49.18,22.43,3.18,25.61,12.21
Bandeira Do Sul,Todas,9º ano,Matemática,87,79.31,16.69,54.57,23.02,5.72,28.75,7.06
Barão De Cocais,Todas,9º ano,Matemática,439,87.23999999999999,13.04,61.36,22.86,2.74,25.6,5.2
Barão De Monte Alto,Todas,9º ano,Matemática,70,85.70999999999999,33.96,48.64,14.24,3.16,17.4,4.97
Barbacena,Todas,9º ano,Matemática,1550,82.06,24.12,53.49,17.95,4.44,22.39,-1.15
Barra Longa,Todas,9º ano,Matemática,76,75,29.3,53.83,13.71,3.16,16.86,4.37
Barroso,Todas,9º ano,Matemática,276,92.75,14.76,56.57,23.46,5.21,28.67,1.56
Bela Vista De Minas,Todas,9º ano,Matemática,151,83.44,25.44,62.04,11.74,0.78,12.52,-12.33
Belmiro Braga,Todas,9º ano,Matemática,42,88.09999999999999,22.04,58.71,16.44,2.81,19.23,1.58
Belo Horizonte,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,25.32,54.76,16.84,3.08,19.92,0.25
Belo Oriente,Todas,9º ano,Matemática,289,81.66,14.68,63.41,19.67,2.24,21.91,-1.34
Belo Vale,Todas,9º ano,Matemática,121,70.25,38.54,50.05,11.41,0,11.41,2.37
Berilo,Todas,9º ano,Matemática,154,93.51000000000001,22.48,61.24,11.54,4.74,16.27,-37.46
Berizal,Todas,9º ano,Matemática,71,78.87,25.76,55.54,14.88,3.82,18.68,2.76
Bertópolis,Todas,9º ano,Matemática,43,83.72,36.11,50.01,13.88,0,13.88,-6.12
Betim,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,23.77,57.75,16.26,2.22,18.48,5.19
Bias Fortes,Todas,9º ano,Matemática,63,76.19,18.71,60.46,18.74,2.09,20.83,16.98
Bicas,Todas,9º ano,Matemática,110,70,17.8,55.39,22.84,3.97,26.82,-6.04
Biquinhas,Todas,9º ano,Matemática,45,86.67,5.15,56.15,36.05,2.65,38.7,2.03
Boa Esperança,Todas,9º ano,Matemática,579,87.05,16.75,60.7,20.35,2.2,22.55,-6.66
Bocaina De Minas,Todas,9º ano,Matemática,48,89.58,13.14,68.23999999999999,18.62,0,18.62,-2.81
Bocaiúva,Todas,9º ano,Matemática,676,80.33,31.11,56.32,11.34,1.23,12.58,-3.89
Bom Despacho,Todas,9º ano,Matemática,659,84.67,20.51,56.23,19.97,3.29,23.26,-0.2
Bom Jardim De Minas,Todas,9º ano,Matemática,111,90.98999999999999,16.57,52.87,27.5,3.06,30.56,-7.21
Bom Jesus Da Penha,Todas,9º ano,Matemática,84,84.52,15.94,58.56,23.92,1.58,25.51,2.27
Bom Jesus Do Amparo,Todas,9º ano,Matemática,86,87.20999999999999,17.11,53.77,27.71,1.41,29.12,14.26
Bom Jesus Do Galho,Todas,9º ano,Matemática,137,76.64,26.86,55.79,14.69,2.66,17.35,-0.89
Bom Repouso,Todas,9º ano,Matemática,147,88.44,22.81,56.13,18.34,2.72,21.07,2.43
Bom Sucesso,Todas,9º ano,Matemática,285,91.23,23.83,50.54,19.75,5.88,25.63,-6.75
Bonfim,Todas,9º ano,Matemática,111,72.97,11.36,65.79000000000001,20.35,2.5,22.85,-23.21
Bonfinópolis De Minas,Todas,9º ano,Matemática,122,92.62,18.47,53.07,27.51,0.95,28.46,2.15
Bonito De Minas,Todas,9º ano,Matemática,114,85.09,37.62,55.53,6.85,0,6.85,-1.61
Borda Da Mata,Todas,9º ano,Matemática,188,94.15000000000001,8.470000000000001,54.07,29.07,8.390000000000001,37.46,0.05
Botelhos,Todas,9º ano,Matemática,234,86.31999999999999,15.57,57.01,24.36,3.06,27.41,2.83
Botumirim,Todas,9º ano,Matemática,125,88,22.91,63.93,12.32,0.84,13.16,-7.51
Brás Pires,Todas,9º ano,Matemática,68,94.12,10.95,56.24,29.68,3.13,32.8,-22.75
Brasilândia De Minas,Todas,9º ano,Matemática,303,82.84,21.34,63.54,14.03,1.09,15.12,-4.89
Brasília De Minas,Todas,9º ano,Matemática,452,85.62,42.63,44.9,8.699999999999999,3.77,12.47,-1.58
Brasópolis,Todas,9º ano,Matemática,121,86.78,16.08,55.1,21.97,6.85,28.83,12.63
Braúnas,Todas,9º ano,Matemática,58,77.59,15.62,68.87,15.51,0,15.51,-1.91
Brumadinho,Todas,9º ano,Matemática,282,79.79000000000001,15.67,49.42,26.86,8.050000000000001,34.9,4.29
Bueno Brandão,Todas,9º ano,Matemática,152,83.55,10.39,48.08,34.87,6.66,41.54,1.67
Buenópolis,Todas,9º ano,Matemática,128,80.47,28.55,52.01,16.55,2.89,19.44,-8.77
Bugre,Todas,9º ano,Matemática,27,74.06999999999999,30,35,25,10,34.99,0
Buritis,Todas,9º ano,Matemática,293,86.69,27.29,60.28,12.07,0.36,12.43,-3.48
Buritizeiro,Todas,9º ano,Matemática,377,71.88,34.24,55.84,9.6,0.32,9.91,-0.87
Cabeceira Grande,Todas,9º ano,Matemática,107,86.92,32.38,55.92,9.57,2.13,11.71,-0.92
Cabo Verde,Todas,9º ano,Matemática,186,95.16,24.58,50.72,20.82,3.88,24.7,5.5
Cachoeira Da Prata,Todas,9º ano,Matemática,61,81.97,16.16,59.52,22.37,1.95,24.3,13.47
Cachoeira De Minas,Todas,9º ano,Matemática,193,94.81999999999999,21.81,53.04,19.61,5.54,25.15,-12.26
Cachoeira De Pajeú,Todas,9º ano,Matemática,115,90.43000000000001,28.52,56.69,13.01,1.78,14.8,-10.97
Cachoeira Dourada,Todas,9º ano,Matemática,27,88.89,4,70.53,25.47,0,25.47,8.06
Caetanópolis,Todas,9º ano,Matemática,118,79.66,20.19,58.11,18.89,2.81,21.71,-6.27
Caeté,Todas,9º ano,Matemática,544,85.66,27.39,51.43,16.45,4.73,21.18,2.71
Caiana,Todas,9º ano,Matemática,77,90.91,28.85,64.40000000000001,6.75,0,6.75,-10.17
Cajuri,Todas,9º ano,Matemática,53,84.91,26.2,61.64,8.109999999999999,4.05,12.17,3.08
Caldas,Todas,9º ano,Matemática,172,84.3,19.47,50.77,25.53,4.23,29.76,10.43
Camacho,Todas,9º ano,Matemática,56,89.29000000000001,14.03,54.03,23.94,8,31.95,-4.48
Camanducaia,Todas,9º ano,Matemática,291,85.22,24.15,59.36,15.86,0.63,16.49,0.96
Cambuí,Todas,9º ano,Matemática,324,88.27,17.93,56.46,23.53,2.08,25.61,7.13
Cambuquira,Todas,9º ano,Matemática,227,78.41,22.15,62.35,14.86,0.64,15.51,1.18
Campanário,Todas,9º ano,Matemática,61,68.84999999999999,32.55,57.93,6.95,2.57,9.52,1.96
Campanha,Todas,9º ano,Matemática,235,74.47,21.23,59.8,14.42,4.55,18.96,-11.27
Campestre,Todas,9º ano,Matemática,235,87.23,8.130000000000001,55.93,33.57,2.37,35.95,3.84
Campina Verde,Todas,9º ano,Matemática,154,84.42,35.64,54.69,8.890000000000001,0.78,9.68,-5.38
Campo Azul,Todas,9º ano,Matemática,52,92.31,29.16,60.42,10.42,0,10.42,-4.31
Campo Belo,Todas,9º ano,Matemática,666,73.42,21.43,53.92,21.19,3.46,24.65,-3.44
Campo Do Meio,Todas,9º ano,Matemática,179,81.01000000000001,11.85,60.07,21.91,6.17,28.08,12.47
Campo Florido,Todas,9º ano,Matemática,110,63.64,18.88,63.22,16.47,1.43,17.89,9.44
Campos Altos,Todas,9º ano,Matemática,197,79.7,29.54,53.42,14.61,2.43,17.05,-1.6
Campos Gerais,Todas,9º ano,Matemática,386,84.2,22.53,56.01,20.86,0.6,21.46,6.76
Cana Verde,Todas,9º ano,Matemática,104,90.38,21.4,57.35,15.96,5.29,21.25,3.84
Canaã,Todas,9º ano,Matemática,73,90.41,25.79,60.24,13.97,0,13.97,-22.01
Canápolis,Todas,9º ano,Matemática,120,89.17,13.61,58.61,22.43,5.35,27.78,9.6
Candeias,Todas,9º ano,Matemática,178,93.81999999999999,15.19,57.66,24.84,2.31,27.15,2.51
Cantagalo,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Caparaó,Todas,9º ano,Matemática,93,84.95,31.51,63.4,5.09,0,5.1,-11.66
Capela Nova,Todas,9º ano,Matemática,75,89.33,15.02,41.28,22.93,20.77,43.71,11.07
Capelinha,Todas,9º ano,Matemática,600,97.17,18.84,56.22,21.27,3.67,24.94,-4.48
Capetinga,Todas,9º ano,Matemática,70,88.56999999999999,15.05,63.44,19.74,1.77,21.51,-11.74
Capim Branco,Todas,9º ano,Matemática,167,85.03,45.55,46.16,7.66,0.63,8.289999999999999,-6.89
Capinópolis,Todas,9º ano,Matemática,216,82.87,29.61,54.39,15.48,0.52,16,2.23
Capitão Andrade,Todas,9º ano,Matemática,81,85.19,7.45,55.44,33.02,4.09,37.1,1.88
Capitão Enéas,Todas,9º ano,Matemática,285,84.91,44.01,51.21,4.78,0,4.78,0.36
Capitólio,Todas,9º ano,Matemática,121,95.87,11.2,48.02,27.65,13.13,40.78,5.62
Caputira,Todas,9º ano,Matemática,88,88.64,23.6,62.5,12.62,1.28,13.9,-1.62
Caraí,Todas,9º ano,Matemática,324,82.72,33.16,52.31,12.94,1.59,14.53,8.359999999999999
Caranaíba,Todas,9º ano,Matemática,48,79.17,34.53,59.99,5.48,0,5.48,-11.06
Carandaí,Todas,9º ano,Matemática,343,88.34,14.26,58.65,23.74,3.35,27.08,1.33
Carangola,Todas,9º ano,Matemática,351,82.34,37.02,55.35,6.67,0.96,7.63,0.02
Caratinga,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,27.74,55.56,14.94,1.76,16.7,-2.77
Carbonita,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,13.49,65.22,16.86,4.43,21.29,-12.72
Careaçu,Todas,9º ano,Matemática,104,86.54000000000001,27.8,55.57,15.53,1.1,16.63,-3.39
Carlos Chagas,Todas,9º ano,Matemática,210,86.67,42.48,47.58,8.93,1.01,9.94,4.13
Carmésia,Todas,9º ano,Matemática,39,87.18000000000001,20.58,47.07,29.4,2.95,32.35,2.03
Carmo Da Cachoeira,Todas,9º ano,Matemática,180,81.11,32.66,46.69,18.13,2.52,20.64,4.1
Carmo Da Mata,Todas,9º ano,Matemática,146,81.51000000000001,35.19,47.57,16.47,0.77,17.24,-1.37
Carmo De Minas,Todas,9º ano,Matemática,178,69.66,17.36,57.2,24.12,1.32,25.44,-0.52
Carmo Do Cajuru,Todas,9º ano,Matemática,342,83.04000000000001,29.02,48.58,18.12,4.28,22.4,1.35
Carmo Do Paranaíba,Todas,9º ano,Matemática,444,82.43000000000001,19.65,52.91,21.7,5.74,27.44,-0.9
Carmo Do Rio Claro,Todas,9º ano,Matemática,219,91.78,22.41,54,21.54,2.05,23.59,0.05
Carmópolis De Minas,Todas,9º ano,Matemática,306,87.25,17.22,56.56,20.6,5.62,26.22,-1.65
Carneirinho,Todas,9º ano,Matemática,106,80.19,37.59,45.89,16.52,0,16.52,3.99
Carrancas,Todas,9º ano,Matemática,52,96.15000000000001,32.61,49.41,12.21,5.77,17.98,5.18
Carvalhópolis,Todas,9º ano,Matemática,46,91.3,4.98,49.06,31.05,14.91,45.97,9.75
Carvalhos,Todas,9º ano,Matemática,79,89.87,15.44,54.71,19.6,10.25,29.85,-3.17
Casa Grande,Todas,9º ano,Matemática,40,95,8.02,60.66,31.32,0,31.32,2.75
Cascalho Rico,Todas,9º ano,Matemática,50,94,17.3,46.91,33.95,1.84,35.79,21.79
Cássia,Todas,9º ano,Matemática,296,60.14,16.76,62.15,19.15,1.94,21.09,0.66
Cataguases,Todas,9º ano,Matemática,611,79.70999999999999,29.55,56.73,11.46,2.26,13.72,-1.82
Catas Altas,Todas,9º ano,Matemática,64,79.69,15.67,56.4,25.89,2.04,27.93,-6.1
Catas Altas Da Noruega,Todas,9º ano,Matemática,57,89.47,25.15,60.97,13.88,0,13.87,-1.22
Catuji,Todas,9º ano,Matemática,184,81.52,33.7,55.47,10.83,0,10.83,8.08
Catuti,Todas,9º ano,Matemática,90,92.22,38.21,51.45,10.34,0,10.34,-2.33
Caxambu,Todas,9º ano,Matemática,320,71.25,30.44,57.12,11.67,0.77,12.44,-14.57
Central De Minas,Todas,9º ano,Matemática,134,85.81999999999999,30.14,54.23,14.62,1.01,15.63,-2.33
Centralina,Todas,9º ano,Matemática,125,80.8,33.65,58.99,5.86,1.5,7.37,-2.62
Chácara,Todas,9º ano,Matemática,39,94.87,21.62,64.87,13.51,0,13.51,-16.91
Chalé,Todas,9º ano,Matemática,28,60.71,23.53,70.58,5.89,0,5.89,-13.07
Chapada Do Norte,Todas,9º ano,Matemática,158,91.14,23.07,63.8,12.31,0.82,13.13,-2.49
Chapada Gaúcha,Todas,9º ano,Matemática,137,83.94,26.92,58.87,11.11,3.1,14.21,-11.74
Chiador,Todas,9º ano,Matemática,26,92.31,37.5,58.35,0,4.15,4.15,-11.85
Cipotânea,Todas,9º ano,Matemática,99,86.87,19.97,52.48,19.67,7.88,27.55,11.8
Claraval,Todas,9º ano,Matemática,88,88.64,24.45,57.6,15.26,2.69,17.95,-1.51
Claro Dos Poções,Todas,9º ano,Matemática,116,93.09999999999999,27.46,59.96,11.69,0.89,12.57,-4.56
Cláudio,Todas,9º ano,Matemática,385,94.29000000000001,23.56,45.58,25.18,5.68,30.86,0.39
Coimbra,Todas,9º ano,Matemática,122,82.79000000000001,14.01,51.12,29.16,5.71,34.87,6.42
Coluna,Todas,9º ano,Matemática,133,90.98,20.84,57.54,18.46,3.16,21.63,-11.19
Comendador Gomes,Todas,9º ano,Matemática,48,89.58,7.02,64.91,25.78,2.29,28.08,-2.55
Comercinho,Todas,9º ano,Matemática,118,80.51000000000001,42.57,47.7,9.73,0,9.73,-15.27
Conceição Da Aparecida,Todas,9º ano,Matemática,155,92.90000000000001,9.15,61.41,22.51,6.93,29.44,-6.86
Conceição Da Barra De Minas ,Todas,9º ano,Matemática,53,94.34,8.279999999999999,51.76,38.07,1.89,39.95,18.54
Conceição Das Alagoas,Todas,9º ano,Matemática,388,81.44,28.99,51.26,17.78,1.97,19.75,3.27
Conceição Das Pedras,Todas,9º ano,Matemática,43,93.02,22.16,45.55,32.29,0,32.29,-26.79
Conceição Do Mato Dentro,Todas,9º ano,Matemática,309,78.95999999999999,34.74,55.37,8.720000000000001,1.17,9.880000000000001,-10.72
Conceição Do Pará,Todas,9º ano,Matemática,83,89.16,29.54,49.28,15.77,5.41,21.18,-0.79
Conceição Do Rio Verde,Todas,9º ano,Matemática,213,78.40000000000001,23.54,58.18,15.8,2.48,18.28,2.83
Conceição Dos Ouros,Todas,9º ano,Matemática,182,93.41,9.85,52.49,22.21,15.45,37.65,-6.27
Cônego Marinho,Todas,9º ano,Matemática,116,87.93000000000001,45.63,41.5,11.89,0.98,12.88,6.6
Confins,Todas,9º ano,Matemática,111,94.59,26.5,60.08,9.710000000000001,3.71,13.41,1.72
Congonhal,Todas,9º ano,Matemática,136,91.91,8.69,62.36,21.07,7.88,28.95,1.04
Congonhas,Todas,9º ano,Matemática,585,93.68000000000001,15.02,64.36,18.29,2.33,20.62,1.03
Congonhas Do Norte,Todas,9º ano,Matemática,115,83.48,36.17,53.14,10.69,0,10.68,-1
Conquista,Todas,9º ano,Matemática,76,73.68000000000001,25.59,61.61,10.37,2.43,12.8,-1.06
Conselheiro Lafaiete,Todas,9º ano,Matemática,1358,87.48,19.27,52.17,23.36,5.2,28.55,-2.93
Conselheiro Pena,Todas,9º ano,Matemática,294,78.91,24.92,58.03,13.48,3.57,17.05,-10.35
Consolação,Todas,9º ano,Matemática,46,73.91,31.94,50.83,17.23,0,17.24,0
Contagem,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,28.43,56.02,13.46,2.09,15.55,1.07
Coqueiral,Todas,9º ano,Matemática,165,91.52,19.32,51.09,27.75,1.84,29.59,6.52
Coração De Jesus,Todas,9º ano,Matemática,276,79.70999999999999,45.79,45.68,6.93,1.6,8.529999999999999,-1.48
Cordisburgo,Todas,9º ano,Matemática,121,89.26000000000001,26.82,57.84,15.34,0,15.34,-17.02
Cordislândia,Todas,9º ano,Matemática,48,64.58,23.35,56.3,20.35,0,20.35,20.35
Corinto,Todas,9º ano,Matemática,376,88.83,30.53,56.83,12.29,0.35,12.64,-5.25
Coroaci,Todas,9º ano,Matemática,119,89.08,25.35,61.46,12.35,0.84,13.19,-18.27
Coromandel,Todas,9º ano,Matemática,440,81.36,18.56,57.77,21.86,1.81,23.67,-4.72
Coronel Fabriciano,Todas,9º ano,Matemática,1267,84.29000000000001,26.54,58.3,13.75,1.41,15.16,-3.87
Coronel Murta,Todas,9º ano,Matemática,190,87.37,27.46,51.59,15.94,5.01,20.95,2.43
Coronel Pacheco,Todas,9º ano,Matemática,33,93.94,6.45,58.07,22.57,12.91,35.47,2.34
Coronel Xavier Chaves,Todas,9º ano,Matemática,52,96.15000000000001,13.95,40.14,40.14,5.77,45.91,-6.76
Córrego Danta,Todas,9º ano,Matemática,50,90,22.49,57.01,16,4.5,20.5,17.29
Córrego Do Bom Jesus,Todas,9º ano,Matemática,66,98.48,18.25,54.99,20.37,6.39,26.76,3.66
Córrego Fundo,Todas,9º ano,Matemática,89,97.75,15,52.11,29.52,3.37,32.89,2.19
Córrego Novo,Todas,9º ano,Matemática,43,95.34999999999999,31.58,53.15,10.18,5.09,15.28,12.82
Couto De Magalhães De Minas,Todas,9º ano,Matemática,80,76.25,24.7,66.19,9.109999999999999,0,9.109999999999999,1.22
Crisólita,Todas,9º ano,Matemática,134,58.21,40.36,53.93,5.71,0,5.71,4.52
Cristais,Todas,9º ano,Matemática,105,93.33,16.25,64.41,17.32,2.02,19.33,-9.380000000000001
Cristália,Todas,9º ano,Matemática,112,85.70999999999999,31.57,61.18,7.25,0,7.25,1.24
Cristiano Otoni,Todas,9º ano,Matemática,75,84,20.52,56.47,21.24,1.77,23.01,3.7
Cristina,Todas,9º ano,Matemática,102,90.2,28.25,48.08,20.53,3.14,23.67,6.42
Crucilândia,Todas,9º ano,Matemática,68,94.12,21.69,62.61,15.7,0,15.7,2.03
Cruzeiro Da Fortaleza,Todas,9º ano,Matemática,67,91.04000000000001,8.119999999999999,44.28,27.96,19.64,47.6,7.48
Cruzília,Todas,9º ano,Matemática,235,88.94,19.97,62.21,16.48,1.34,17.82,-16.57
Cuparaque,Todas,9º ano,Matemática,48,72.92,11.73,74.15000000000001,9.33,4.79,14.14,1.95
Curral De Dentro,Todas,9º ano,Matemática,171,86.55,36.61,54.64,7.48,1.27,8.75,-9.24
Curvelo,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,23.28,58.87,15.8,2.05,17.85,-3.15
Datas,Todas,9º ano,Matemática,79,82.28,30.15,58.58,9.5,1.77,11.28,-5.18
Delfim Moreira,Todas,9º ano,Matemática,140,82.14,19.7,46.09,24.08,10.13,34.2,12.75
Delfinópolis,Todas,9º ano,Matemática,91,74.73,15.05,59.4,20.07,5.48,25.56,2.11
Delta,Todas,9º ano,Matemática,105,90.48,12.63,71.72,14.7,0.95,15.65,-5.59
Descoberto,Todas,9º ano,Matemática,56,91.06999999999999,5.93,39.56,42.84,11.67,54.52,15.96
Desterro De Entre Rios,Todas,9º ano,Matemática,99,81.81999999999999,12.4,54.56,27.52,5.52,33.04,-3.6
Desterro Do Melo,Todas,9º ano,Matemática,63,96.83,1.67,52.8,42.28,3.25,45.53,7.6
Diamantina,Todas,9º ano,Matemática,635,82.98999999999999,28.14,57.65,11.99,2.22,14.21,-5.24
Diogo De Vasconcelos,Todas,9º ano,Matemática,58,87.93000000000001,28.89,54.13,16.98,0,16.98,11.75
Dionísio,Todas,9º ano,Matemática,94,87.23,25.53,55.2,16.55,2.72,19.27,1.37
Divinésia,Todas,9º ano,Matemática,54,70.37,5.27,40.56,48.89,5.28,54.17,17.72
Divino,Todas,9º ano,Matemática,244,75.41,19.67,62.11,15.78,2.44,18.22,-0.61
Divino Das Laranjeiras,Todas,9º ano,Matemática,37,94.59,31.42,57.15,11.43,0,11.43,-12.43
Divinolândia De Minas,Todas,9º ano,Matemática,148,87.84,22.18,56.56,18.53,2.73,21.26,-8.52
Divinópolis,Todas,9º ano,Matemática,2786,87.65000000000001,14.3,53.63,25.67,6.4,32.07,5.07
Divisa Alegre,Todas,9º ano,Matemática,137,87.59,24.25,54.49,14.81,6.45,21.26,3.42
Divisa Nova,Todas,9º ano,Matemática,93,94.62,23.69,55.13,18.86,2.32,21.18,5.48
Divisópolis,Todas,9º ano,Matemática,148,90.54000000000001,22.41,59.09,17.69,0.8100000000000001,18.5,-3.78
Dom Bosco,Todas,9º ano,Matemática,75,76,28.61,51.25,17.81,2.33,20.14,1.71
Dom Cavati,Todas,9º ano,Matemática,94,80.84999999999999,27.98,50.44,19.14,2.44,21.59,3.74
Dom Joaquim,Todas,9º ano,Matemática,81,90.12,34.44,49.36,16.2,0,16.21,-13.93
Dom Silvério,Todas,9º ano,Matemática,65,81.54000000000001,18.84,50.94,22.65,7.57,30.22,-0.37
Dom Viçoso,Todas,9º ano,Matemática,37,100,5.13,69.22,23.08,2.57,25.64,3.77
Dona Eusébia,Todas,9º ano,Matemática,59,94.92,14.71,49.39,20.7,15.2,35.89,7.01
Dores De Campos,Todas,9º ano,Matemática,91,93.41,11.68,56.61,25.82,5.89,31.71,8.720000000000001
Dores De Guanhães,Todas,9º ano,Matemática,64,92.19,33.44,57.83,8.73,0,8.73,-9.81
Dores Do Indaiá,Todas,9º ano,Matemática,125,89.59999999999999,19.75,55.19,23.52,1.54,25.06,-0.95
